Client_ID,Name,Gender,Age,City,Length_at_Residence,Education
4693,A E Marshall,M,25,North Battleford,10,2
4694,M J Phillips,M,34,Moose Jaw,34,2
4695,S E Harrington,M,34,Saskatoon,18,1
4696,V F Shepherd,M,37,Saskatoon,12,2
4697,N I Jensen,M,25,Saskatoon,3,3
4698,R E Norman,M,23,Saskatoon,15,1
4699,S F Osborne,M,37,North Battleford,32,1
4700,M F Blankenship,M,24,,1,4
4701,J G Stafford,M,28,Moose Jaw,3,2
4702,J W Mason,F,30,Saskatoon,7,1
4703,K H Campbell,F,48,Regina,17,1
4704,S J Stephens,M,31,North Battleford,24,2
4705,B S Cochran,M,31,Moose Jaw,16,1
4706,E B Luna,F,31,Regina,28,2
4707,I L Stanley,F,56,Saskatoon,15,0
4708,A K Lindsey,M,47,Saskatoon,0,2
4709,S A Kramer,M,38,Regina,13,2
4710,P F Singleton,M,32,Saskatoon,17,2
4711,A T Graham,M,50,Regina,12,0
4712,C E Oliver,M,25,Moose Jaw,12,2
4713,E A Long,M,26,Moose Jaw,26,1
4714,I V Lawrence,F,44,Saskatoon,6,2
4715,W V Mcguire,M,46,Regina,15,1
4716,S S Cox,M,38,Saskatoon,7,3
4717,D R Weber,M,39,Regina,1,2
4718,G J Smith,M,33,Saskatoon,6,3
4719,M E Mills,F,54,,4,4
4720,A C Berry,M,46,Regina,11,0
4721,C W Stone,F,39,Saskatoon,24,4
4722,Z E Cannon,M,40,Null,1,2
4723,J H Bowman,F,38,Saskatoon,5,1
4724,S D Petersen,F,46,Regina,5,1
4725,G A Wyatt,M,52,Saskatoon,17,1
4726,L E Rice,F,41,Saskatoon,12,3
4727,N P Goodman,M,21,Regina,15,3
4728,E V Goodman,M,25,Moose Jaw,0,2
4729,M F Payne,F,31,Moose Jaw,12,3
4730,P M Espinoza,F,49,Saskatoon,0,1
4731,S E Wolfe,F,23,Saskatoon,14,2
4732,S H Sanchez,M,28,Saskatoon,17,3
4733,P F Fields,M,34,North Battleford,12,3
4734,R A Wong,F,49,Regina,16,1
4735,E A Avila,M,37,Regina,13,3
4736,V R Jennings,F,27,Saskatoon,27,1
4737,M P Pacheco,M,24,Regina,12,2
4738,C G Bennett,M,30,Moose Jaw,20,2
4739,O M Lloyd,F,45,Regina,2,1
4740,V C Savage,F,40,Moose Jaw,6,3
4741,F E Hartman,M,41,Moose Jaw,10,1
4742,S A Wolfe,F,20,Regina,17,1
4743,B J Palmer,M,39,Saskatoon,4,1
4744,J T Moran,F,45,Saskatoon,13,3
4745,D C Harmon,F,33,North Battleford,3,4
4746,E L Bridges,F,44,Saskatoon,3,2
4747,N P Salinas,F,41,Saskatoon,7,1
4748,P R Mendoza,M,55,Saskatoon,19,4
4749,C P Singleton,M,52,Saskatoon,18,1
4750,S A Schmidt,F,26,Moose Jaw,0,1
4751,T A Mendoza,M,27,Regina,7,1
4752,D D Hudson,F,46,Regina,12,0
4753,C E Trujillo,M,43,Saskatoon,16,2
4754,W F Sanders,M,52,Saskatoon,1,1
4755,W R Mueller,M,54,North Battleford,14,2
4756,R F Cunningham,M,42,Saskatoon,0,3
4757,N J Vasquez,F,53,Regina,9,2
4758,T C Douglas,M,41,North Battleford,8,0
4759,R A Dyer,M,32,Saskatoon,5,1
4760,D R Vincent,M,42,Regina,19,2
4761,O J Patton,F,25,Regina,5,0
4762,P D Alvarez,M,28,Regina,18,4
4763,R C Potter,M,28,Saskatoon,13,1
4764,R H Roberson,F,20,Saskatoon,20,2
4765,M A Harrington,F,49,Saskatoon,12,1
4766,P C Salazar,F,24,Regina,20,1
4767,W L Fowler,F,43,Regina,5,1
4768,H K Maxwell,M,32,Saskatoon,2,1
4769,L H Kennedy,M,23,Moose Jaw,14,2
4770,A L Larsen,M,29,Saskatoon,23,2
4771,J E Clay,M,22,Regina,8,1
4772,P L Heath,F,24,Saskatoon,17,2
4773,P H Todd,F,20,Regina,20,2
4774,C A Huff,M,46,Saskatoon,46,2
4775,R C Cline,F,51,Regina,14,4
4776,J C Burns,F,40,North Battleford,7,3
4777,S T Hartman,M,20,Moose Jaw,10,3
4778,F Y Harmon,M,25,Moose Jaw,25,2
4779,B E Lowe,F,19,Regina,5,2
4780,F J Hancock,F,38,Saskatoon,11,0
4781,B T Palmer,M,19,Moose Jaw,19,1
4782,C R Sims,F,42,North Battleford,0,2
4783,P R Bowman,M,40,Regina,24,2
4784,C K Valdez,F,51,Moose Jaw,15,2
4785,R U Harrell,M,39,Saskatoon,11,3
4786,E G Ramirez,M,38,Regina,12,4
4787,D J Atkinson,F,20,Saskatoon,20,1
4788,E J Dixon,F,26,Regina,26,1
4789,P J Harmon,M,47,Saskatoon,7,0
4790,L J Andrews,M,54,Regina,27,1
4791,A E Olsen,M,56,Regina,16,4
4792,H L Moreno,M,41,Regina,9,2
4793,S A Klein,F,56,Saskatoon,7,3
4794,C V Richard,F,48,Regina,14,2
4795,C E Erickson,M,42,North Battleford,1,1
4796,L J Clarke,M,28,Regina,12,1
4797,C J Chavez,M,45,Moose Jaw,18,2
4798,C A Ortiz,M,53,Regina,38,1
4799,C E Freeman,F,53,Regina,5,1
4800,A V Myers,M,28,Regina,2,0
4801,T E Ramos,M,33,Regina,6,2
4802,A E Young,M,40,Saskatoon,30,4
4803,S F Cooper,F,22,Moose Jaw,15,2
4804,C P Morrison,F,38,Saskatoon,6,3
4805,L C Lawrence,F,27,Regina,20,2
4806,J N Munoz,M,54,Regina,30,3
4807,A L Mccormick,F,40,North Battleford,8,0
4808,C K Rodriquez,F,48,Saskatoon,24,3
4809,A Z Eaton,F,37,Saskatoon,17,2
4810,E F Anderson,M,39,North Battleford,17,4
4811,E P Walsh,F,39,Saskatoon,5,2
4812,R R Powell,F,56,Regina,8,3
4813,W C Collier,M,20,Regina,2,4
4814,A J Serrano,F,45,Regina,7,1
4815,A C Jenkins,M,25,Regina,4,3
4816,D W Davenport,F,45,Saskatoon,2,0
4817,M L Walker,F,51,Regina,4,2
4818,S P Romero,F,40,Regina,13,2
4819,K F Murray,F,23,Saskatoon,2,1
4820,L F Jensen,M,52,Saskatoon,19,3
4821,W A Atkinson,F,20,Saskatoon,17,1
4822,O L Gibbs,F,21,,14,4
4823,R A Wagner,M,32,Moose Jaw,25,1
4824,N A Neal,M,19,Regina,0,1
4825,I O Holt,F,25,Saskatoon,23,1
4826,S E Harper,M,36,Regina,12,2
4827,B P Kirk,M,23,Moose Jaw,15,2
4828,R M Baxter,F,41,Saskatoon,29,3
4829,E R Dunn,F,46,Saskatoon,13,0
4830,S A Mcdonald,M,20,Saskatoon,20,3
4831,N R Woodard,M,27,Moose Jaw,12,3
4832,E V Oconnor,F,32,Saskatoon,10,2
4833,J K Schultz,F,28,Saskatoon,17,2
4834,W L Clark,F,38,Regina,38,3
4835,H H Moss,M,39,Saskatoon,39,2
4836,V E Nguyen,F,33,Regina,17,1
4837,A U Floyd,F,32,Regina,20,3
4838,L D Decker,M,51,Regina,14,0
4839,R C Hunt,F,46,Regina,12,1
4840,A N Trujillo,F,33,Saskatoon,7,
4841,A B George,F,34,Saskatoon,5,2
4842,M C Dennis,M,31,Saskatoon,7,3
4843,Z A Newton,M,56,Regina,0,1
4844,A Z Olsen,F,30,Moose Jaw,29,1
4845,D C Herrera,F,23,Moose Jaw,15,3
4846,F E Cook,M,49,Regina,22,0
4847,I N Tyler,F,35,Moose Jaw,1,2
4848,W L Hancock,M,32,Moose Jaw,6,1
4849,J J Robinson,M,38,Saskatoon,15,3
4850,H C Leonard,M,32,North Battleford,18,1
4851,S C Curry,M,25,Saskatoon,18,1
4852,M O Hines,M,31,Moose Jaw,26,1
4853,C R Harrington,F,18,Saskatoon,3,3
4854,A F Singleton,F,38,Saskatoon,13,2
4855,E U Walters,F,29,Saskatoon,0,2
4856,M V Ingram,M,41,Saskatoon,7,2
4857,B C Kennedy,F,42,Regina,15,1
4858,E J West,F,55,Moose Jaw,2,0
4859,K G Lopez,F,52,Regina,10,2
4860,J R Mckenzie,F,46,Moose Jaw,9,1
4861,V P Townsend,M,52,North Battleford,5,2
4862,M S Conway,M,52,Moose Jaw,12,4
4863,A F Francis,M,23,Regina,23,3
4864,E R Castillo,F,54,Saskatoon,12,2
4865,O D Hall,F,24,Saskatoon,9,1
4866,S R Obrien,M,44,,38,2
4867,E K Bowers,M,34,Saskatoon,11,2
4868,P C Dunn,M,56,North Battleford,0,2
4869,A L Holland,M,35,Regina,15,2
4870,W B George,F,56,Saskatoon,22,1
4871,C P Mitchell,F,50,Regina,15,2
4872,D J Erickson,F,30,Saskatoon,22,1
4873,J I Hanson,M,53,Saskatoon,0,0
4874,M C Roman,F,55,Regina,7,2
4875,E E Griffith,F,54,Saskatoon,8,2
4876,N C Beard,M,22,Regina,14,4
4877,E P Doyle,F,24,Saskatoon,20,0
4878,E Z Gilbert,F,33,Saskatoon,28,1
4879,E L Kim,M,54,North Battleford,33,1
4880,M S Richardson,F,35,Moose Jaw,5,2
4881,M R Mcclain,M,38,Moose Jaw,17,2
4882,E E Peters,M,21,Regina,4,3
4883,L G Vega,F,56,Saskatoon,12,2
4884,W A Hart,M,44,Saskatoon,18,2
4885,B H Frank,M,25,Moose Jaw,21,1
4886,P K Wolf,M,50,Saskatoon,4,2
4887,L L Ayala,M,44,Saskatoon,7,4
4888,E P Parker,M,49,Regina,5,4
4889,T L Monroe,M,42,North Battleford,5,2
4890,A C Wells,F,29,Moose Jaw,12,3
4891,W A Moreno,F,34,Moose Jaw,8,4
4892,A R Guerrero,F,23,Saskatoon,14,4
4893,H L Armstrong,F,19,Regina,12,3
4894,T L Price,M,27,Regina,27,2
4895,A S Hughes,M,26,Saskatoon,9,3
4896,S S Hammond,F,54,Saskatoon,7,1
4897,E R Poole,F,20,Saskatoon,8,2
4898,P A Gardner,F,50,Regina,5,2
4899,E E Rojas,F,23,Saskatoon,12,4
4900,C A York,M,32,Regina,9,2
4901,E E Patel,F,36,North Battleford,6,1
4902,W L Ray,M,32,North Battleford,14,2
4903,R C Marsh,M,48,Saskatoon,10,1
4904,K S Griffith,M,35,Moose Jaw,31,3
4905,A L Mcguire,M,27,Regina,16,2
4906,J S Castro,M,28,Regina,25,1
4907,L R Day,M,31,Regina,6,1
4908,M C Cooper,F,46,Regina,13,4
4909,E A Anderson,F,20,Regina,20,3
4910,D G Walton,F,23,Saskatoon,14,0
4911,I C Nelson,F,36,Saskatoon,13,2
4912,E I Lawson,F,32,Regina,2,2
4913,L L Massey,M,43,Moose Jaw,15,4
4914,A D Moses,F,39,North Battleford,7,2
4915,S S Eaton,M,25,Saskatoon,16,1
4916,L K Adams,M,38,Regina,7,2
4917,E E Gutierrez,M,51,Saskatoon,6,3
4918,H J King,M,29,Saskatoon,24,2
4919,J R Wilkerson,M,48,Moose Jaw,48,4
4920,I R Gregory,M,19,Regina,4,0
4921,J H Lee,M,50,North Battleford,19,8
4922,R M Mason,M,26,Saskatoon,0,2
4923,G C Ware,M,38,North Battleford,7,1
4924,A A Kirby,F,39,Moose Jaw,13,3
4925,B E Austin,F,50,Regina,10,1
4926,M D Wolf,F,29,Regina,10,2
4927,L J Johnston,M,44,Regina,13,3
4928,H A Fox,M,44,Regina,10,2
4929,E E Bruce,M,25,Moose Jaw,24,3
4930,R S Sharp,M,46,Regina,20,1
4931,J V Hines,M,42,North Battleford,15,3
4932,W F Harris,M,21,Saskatoon,13,3
4933,E C Jackson,M,40,Saskatoon,9,2
4934,G M Hickman,F,31,Regina,11,2
4935,K M Sloan,M,44,Regina,20,3
4936,C A Moses,F,47,Saskatoon,5,2
4937,A D Wilson,M,22,North Battleford,2,1
4938,D C Saunders,M,20,Saskatoon,15,1
4939,C V Horn,F,54,North Battleford,23,3
4940,H W Ryan,F,49,Saskatoon,0,1
4941,A A Porter,F,47,Saskatoon,14,1
4942,I G Griffith,F,19,Regina,7,0
4943,E N Mcguire,F,41,North Battleford,18,3
4944,L Z Moody,M,47,Saskatoon,33,1
4945,E J Holt,M,54,Regina,7,2
4946,E C Morales,F,26,Regina,13,3
4947,Z K Kemp,M,19,Regina,8,3
4948,L R Willis,F,47,Saskatoon,27,1
4949,H M Bowers,F,39,Regina,13,1
4950,H K Wiley,F,29,North Battleford,12,2
4951,L R George,F,33,Regina,14,1
4952,I M Lang,F,31,Regina,0,2
4953,M D Stewart,F,50,Regina,18,1
4954,A V Briggs,M,22,Moose Jaw,6,2
4955,E J Stone,M,23,Saskatoon,17,2
4956,J J Calhoun,F,28,Saskatoon,13,1
4957,C W Sawyer,M,27,Saskatoon,9,3
4958,A J Barrett,F,27,North Battleford,0,2
4959,W J Ellis,M,55,North Battleford,17,0
4960,R W Shaw,F,27,Saskatoon,2,0
4961,R A Hansen,F,36,Saskatoon,1,1
4962,C A Stone,M,51,Saskatoon,3,2
4963,C V Osborne,M,46,Saskatoon,27,1
4964,E I Pope,F,30,Saskatoon,7,
4965,A J Gilmore,F,41,Saskatoon,2,3
4966,E W Perkins,M,25,Saskatoon,2,1
4967,W C Keller,F,50,Saskatoon,11,3
4968,E W Eaton,M,26,Regina,26,2
4969,T J Maxwell,M,33,Regina,10,2
4970,E E Johns,M,24,Saskatoon,19,2
4971,F T Mullins,M,35,Moose Jaw,8,3
4972,E S Higgins,M,25,Regina,25,1
4973,S R Willis,M,35,Saskatoon,7,2
4974,A E Cox,M,19,Moose Jaw,19,2
4975,C A Lang,M,32,Moose Jaw,24,2
4976,C R Moran,F,28,North Battleford,28,4
4977,B L Pacheco,F,47,North Battleford,0,2
4978,E A Morris,F,19,Regina,19,2
4979,I E Waters,F,53,Regina,1,2
4980,E V Dominguez,M,26,Saskatoon,13,3
4981,H E Knight,F,36,Saskatoon,6,3
4982,G A Santiago,M,52,Saskatoon,17,1
4983,N A Peters,F,19,Regina,7,3
4984,M R Snyder,M,42,Saskatoon,2,2
4985,P L Newman,M,20,Regina,8,3
4986,R D Robertson,F,19,Saskatoon,9,2
4987,M P Lee,F,28,Regina,1,1
4988,C G Sanchez,F,29,Saskatoon,3,1
4989,K E Nash,F,56,Saskatoon,23,2
4990,J F Strickland,F,49,Moose Jaw,8,2
4991,I R Roberts,M,42,Moose Jaw,10,1
4992,W A Wall,M,33,Saskatoon,14,2
4993,M P Black,F,21,Saskatoon,15,1
4994,A H Ford,M,29,North Battleford,2,2
4995,L M Nichols,M,31,Saskatoon,1,3
4996,D F Pena,M,26,Saskatoon,22,3
4997,E L Elliott,F,36,Regina,11,0
4998,P E Vaughn,M,31,,0,1
4999,G M Riley,M,54,Regina,17,2
5000,E E Peterson,M,37,Saskatoon,8,1
5001,H S Becker,F,22,Regina,12,2
5002,H K Ellison,M,38,Regina,5,2
5003,J O Robertson,M,32,Saskatoon,4,2
5004,S P Ayala,F,36,Saskatoon,0,1
5005,D G Snyder,M,26,Moose Jaw,6,3
5006,F A Prince,M,44,Saskatoon,15,1
5007,R E Fernandez,F,29,Moose Jaw,11,3
5008,L W Crawford,F,22,Moose Jaw,14,1
5009,V O Benson,F,35,Regina,3,0
5010,R W Wolfe,F,52,Regina,12,3
5011,E B Barker,F,47,Regina,27,1
5012,J E Ruiz,F,51,Saskatoon,13,4
5013,A R Clark,F,19,Saskatoon,19,4
5014,S A Kemp,M,42,Regina,5,3
5015,C L Swanson,M,40,North Battleford,19,1
5016,M T Brooks,F,45,Saskatoon,8,3
5017,I G Hartman,M,21,North Battleford,14,3
5018,R J Adams,M,38,Saskatoon,3,3
5019,Z P Ayala,F,32,Saskatoon,10,2
5020,A V Herrera,F,22,Moose Jaw,10,1
5021,M B Boone,M,19,Saskatoon,16,2
5022,O D Obrien,M,30,Moose Jaw,16,2
5023,Z C Peterson,M,23,Regina,23,2
5024,V A Becker,M,35,Saskatoon,10,2
5025,W K Sawyer,F,54,Saskatoon,18,1
5026,F A Mason,F,36,Saskatoon,15,3
5027,C A Garrison,F,39,Saskatoon,13,1
5028,V R Merritt,F,50,Saskatoon,0,2
5029,R S Kelley,M,40,Saskatoon,18,4
5030,S D Cortez,F,28,Saskatoon,0,1
5031,E C Carpenter,M,44,Saskatoon,4,0
5032,K V Carpenter,F,29,Saskatoon,5,3
5033,A C Whitehead,F,23,Regina,2,1
5034,R V Reid,F,18,Regina,14,1
5035,P E Bell,F,55,Saskatoon,15,1
5036,R C Green,F,25,Saskatoon,9,0
5037,A A Keith,F,44,Saskatoon,20,2
5038,C S Jennings,M,35,Regina,17,1
5039,T E Henderson,F,20,Saskatoon,20,2
5040,L I Parker,M,31,Saskatoon,9,1
5041,A G Gilmore,M,34,Saskatoon,11,3
5042,R C Stevens,M,49,Saskatoon,9,3
5043,M D Walton,F,31,Regina,8,2
5044,C A Davidson,M,30,North Battleford,21,2
5045,W L Henson,F,35,Saskatoon,11,2
5046,J H Barrett,M,56,Saskatoon,15,3
5047,P E Singleton,F,22,Saskatoon,15,2
5048,O E Francis,M,49,Saskatoon,9,3
5049,G N Neal,F,22,Saskatoon,11,1
5050,K H Schultz,M,44,Regina,6,3
5051,S K Gilbert,M,51,Saskatoon,25,2
5052,G A Houston,F,19,Regina,0,3
5053,F J Clayton,M,42,Regina,23,2
5054,E K Clarke,F,40,Regina,19,3
5055,F E Parrish,M,48,Saskatoon,10,1
5056,J D Glover,F,56,Regina,40,1
5057,E W Grant,F,26,Regina,14,1
5058,L T Nicholson,M,51,Saskatoon,23,1
5059,K M Briggs,M,51,Moose Jaw,12,3
5060,R L Todd,M,49,Regina,25,1
5061,N J Roman,F,49,Moose Jaw,24,3
5062,C P Boyd,F,36,Saskatoon,0,4
5063,T E Potter,F,39,Moose Jaw,18,4
5064,A H Curtis,F,30,North Battleford,1,4
5065,E Z Webb,M,51,Saskatoon,17,2
5066,C H Luna,M,20,Saskatoon,5,1
5067,A A Gonzalez,F,40,Saskatoon,17,3
5068,T B Fields,F,38,Saskatoon,10,2
5069,J E Lawrence,F,54,Saskatoon,15,1
5070,C C Hicks,M,24,Saskatoon,21,3
5071,W H Shields,F,19,Moose Jaw,1,3
5072,L L Goodwin,M,44,Saskatoon,15,2
5073,W C Singleton,F,38,Saskatoon,9,
5074,A H Copeland,M,45,Saskatoon,20,2
5075,G A Bennett,F,41,Saskatoon,12,1
5076,L A Bryant,M,28,Regina,0,8
5077,V M Riley,M,21,Regina,10,0
5078,M C Frank,M,40,Saskatoon,0,3
5079,C W Jimenez,M,26,Regina,21,1
5080,G D Vega,M,19,Saskatoon,19,1
5081,T N George,F,19,Moose Jaw,16,1
5082,N H Marks,F,24,Saskatoon,6,1
5083,D N French,F,37,Regina,9,3
5084,D S Charles,F,48,North Battleford,8,3
5085,E O Mcclain,F,51,Regina,2,4
5086,G Y Bass,M,45,Saskatoon,18,3
5087,E K Shelton,F,55,Saskatoon,6,3
5088,D E Gates,F,21,Moose Jaw,14,1
5089,R W Lopez,M,56,Regina,22,4
5090,S M Rogers,M,29,Moose Jaw,7,0
5091,A L Mcdonald,M,43,Saskatoon,7,1
5092,E A Boyd,M,25,Saskatoon,7,1
5093,A D Cox,M,19,North Battleford,7,0
5094,P H Murray,M,46,Moose Jaw,15,1
5095,S S Tucker,F,45,Moose Jaw,21,1
5096,A D Roberts,M,41,North Battleford,4,4
5097,M V Hines,M,54,Moose Jaw,54,1
5098,C N Wise,F,23,Saskatoon,12,0
5099,A L Meyer,F,33,Regina,7,1
5100,J M Charles,F,41,Saskatoon,5,1
5101,M P Hodges,M,47,North Battleford,10,0
5102,J D Lindsey,M,49,Moose Jaw,20,3
5103,R E Salazar,F,47,Saskatoon,13,1
5104,A R Trujillo,F,40,Saskatoon,17,4
5105,A A Preston,M,47,Regina,6,2
5106,F C Knight,F,22,Moose Jaw,0,2
5107,R C Lindsey,F,32,North Battleford,30,1
5108,J H Dalton,M,43,Regina,31,1
5109,J W Carey,F,28,Null,4,4
5110,P L Soto,M,45,Saskatoon,10,4
5111,L J Pruitt,F,32,Moose Jaw,9,2
5112,F K Crawford,F,50,North Battleford,8,1
5113,N P Phillips,M,46,Regina,7,2
5114,A V Bowman,F,19,Regina,6,2
5115,V T Stevens,M,45,Regina,10,1
5116,E A Castro,F,33,Null,33,1
5117,C D Frazier,M,45,Regina,5,1
5118,R M Wise,M,25,Regina,5,4
5119,D O Ray,F,50,Saskatoon,13,1
5120,T M Sullivan,M,46,Saskatoon,16,2
5121,O M Hardy,M,20,Regina,13,2
5122,A O Hess,M,32,Regina,27,2
5123,E C Mendoza,M,30,Saskatoon,2,2
5124,Z M Montoya,F,41,Saskatoon,8,3
5125,A J Foster,M,38,Regina,8,1
5126,K C Collins,F,47,Regina,15,3
5127,R D Garner,F,50,,5,1
5128,R H Henry,M,19,Regina,9,2
5129,W L Cook,M,51,Moose Jaw,3,2
5130,M R Jordan,M,38,Saskatoon,24,1
5131,R E Kennedy,F,29,North Battleford,14,4
5132,K B Romero,F,49,Regina,10,3
5133,C G Woodard,F,54,Moose Jaw,6,0
5134,A W Contreras,M,33,,23,2
5135,M V Love,M,55,Moose Jaw,26,2
5136,D I Bowen,F,46,Saskatoon,8,0
5137,D O Anthony,F,50,Saskatoon,9,3
5138,P E Perez,M,42,Regina,25,2
5139,D T Wright,M,31,Saskatoon,13,4
5140,J D Gaines,M,48,Saskatoon,11,3
5141,C E Combs,F,25,North Battleford,19,2
5142,S V Page,F,44,Moose Jaw,4,4
5143,A B Pitts,F,48,Saskatoon,18,4
5144,K A Shaw,M,54,Regina,25,2
5145,A F Parks,M,36,Saskatoon,5,1
5146,W G Mcdonald,M,21,Regina,7,1
5147,L K Gilmore,M,41,Regina,12,2
5148,W M Lambert,F,27,Moose Jaw,5,4
5149,S A Dixon,M,25,Regina,10,2
5150,B T Logan,F,35,Saskatoon,10,3
5151,L O Davis,M,54,Saskatoon,8,0
5152,S L Riley,F,19,Saskatoon,19,4
5153,S Z Figueroa,M,39,Regina,2,2
5154,E A Shaffer,M,40,Regina,4,3
5155,J L Chavez,F,23,Saskatoon,18,3
5156,F A Lamb,F,43,Saskatoon,6,1
5157,B B Wagner,F,26,North Battleford,13,1
5158,R F Wiley,M,50,Regina,11,1
5159,B M Harmon,F,40,Moose Jaw,15,1
5160,C C Conway,M,48,Saskatoon,12,1
5161,V E Rojas,M,37,Saskatoon,12,2
5162,H R York,M,43,Regina,5,3
5163,R L Reed,M,36,Saskatoon,3,3
5164,K N Howell,M,44,Regina,19,3
5165,A A Ellison,F,40,Saskatoon,10,4
5166,M A Brady,M,41,Moose Jaw,10,0
5167,E S Fischer,M,27,Regina,8,3
5168,W G Morales,M,37,Saskatoon,32,4
5169,N J Cooper,F,35,Regina,14,4
5170,A J Young,F,28,Moose Jaw,12,1
5171,A C Burnett,M,22,,2,1
5172,C T Martinez,M,25,Regina,0,2
5173,A M Hunter,F,51,North Battleford,7,3
5174,O J Gonzales,M,37,Regina,6,2
5175,D F Nixon,M,56,Moose Jaw,20,0
5176,J M Chavez,M,20,Saskatoon,12,1
5177,L E Robles,M,41,Moose Jaw,13,2
5178,P C Mendoza,F,45,Saskatoon,32,2
5179,E C Allison,M,26,Regina,12,3
5180,M C Hart,F,45,Saskatoon,4,2
5181,R C Ray,F,53,Saskatoon,27,2
5182,J B Hancock,F,26,North Battleford,12,1
5183,M A West,F,26,Saskatoon,19,3
5184,D A Townsend,F,25,Saskatoon,9,1
5185,M E Yates,F,51,Saskatoon,12,3
5186,C A Reynolds,F,50,Saskatoon,16,3
5187,K A Cox,F,36,Moose Jaw,2,1
5188,C M Norris,M,51,Moose Jaw,21,4
5189,H V Farmer,F,50,Regina,23,1
5190,J S Carroll,F,50,Saskatoon,11,
5191,M H Barnes,F,41,Saskatoon,2,2
5192,E L Calhoun,F,56,Regina,4,1
5193,C M Riley,F,19,North Battleford,0,1
5194,B L Ortega,M,29,North Battleford,11,3
5195,I J Lawrence,F,42,Saskatoon,9,3
5196,V J Perez,M,34,Moose Jaw,2,4
5197,O I Dominguez,F,23,Regina,18,1
5198,M C Cooper,M,21,Moose Jaw,10,2
5199,K H Prince,F,51,Moose Jaw,24,1
5200,T O Whitehead,F,19,Regina,19,3
5201,D F Parks,F,46,Saskatoon,19,3
5202,W W Turner,M,36,Regina,6,2
5203,P R Barber,M,34,Saskatoon,11,2
5204,F H Rhodes,F,27,Moose Jaw,24,1
5205,A C Sanchez,F,56,Saskatoon,8,2
5206,R L Rich,M,37,Regina,11,1
5207,G A Mitchell,M,44,Regina,8,2
5208,E A Hood,F,36,North Battleford,1,0
5209,C E Calhoun,F,20,Moose Jaw,13,1
5210,R E Sanders,F,22,Saskatoon,7,2
5211,J J Hines,M,24,North Battleford,4,3
5212,M P Anderson,M,50,Saskatoon,8,0
5213,E D Richards,M,27,Regina,18,1
5214,L I Cain,M,41,Saskatoon,25,2
5215,V A Wright,F,47,North Battleford,24,1
5216,S E Guerra,F,32,Moose Jaw,12,4
5217,C A Leonard,M,32,Moose Jaw,0,4
5218,L R Hampton,M,46,Saskatoon,7,3
5219,W N Short,F,44,North Battleford,16,1
5220,A B Newman,F,37,Moose Jaw,9,
5221,K P Acosta,F,22,Regina,22,2
5222,D D Park,M,21,Regina,7,2
5223,J A Steele,M,30,North Battleford,6,1
5224,R H Hayes,M,40,Regina,13,4
5225,A K Guzman,M,48,Saskatoon,16,4
5226,E M Banks,M,46,Regina,20,1
5227,K A Kim,F,40,Saskatoon,10,1
5228,E S Foster,M,36,Moose Jaw,12,2
5229,M E Douglas,M,29,Regina,7,1
5230,J Z Greer,F,27,North Battleford,17,0
5231,R E Jones,M,45,Moose Jaw,38,2
5232,L R Carter,M,43,Regina,12,2
5233,O A Conley,F,29,North Battleford,2,1
5234,J K Warner,M,38,Regina,23,2
5235,C E Brown,F,50,Moose Jaw,16,1
5236,A C Franklin,M,20,Saskatoon,9,8
5237,B D Green,M,56,Regina,1,2
5238,G I Carr,F,28,North Battleford,8,4
5239,E F Baldwin,M,43,Saskatoon,14,2
5240,A D Cruz,F,37,Moose Jaw,1,1
5241,L E Jordan,M,33,North Battleford,14,2
5242,J A Park,M,31,Regina,31,0
5243,L C Kemp,F,19,North Battleford,2,2
5244,E E Burgess,F,54,Saskatoon,11,3
5245,J L Lawrence,M,45,Regina,23,1
5246,R E Wheeler,F,39,Regina,10,4
5247,F S Reed,F,22,North Battleford,11,2
5248,B D Humphrey,M,31,Regina,14,3
5249,V J Weiss,F,39,Moose Jaw,18,2
5250,J R Gonzalez,F,54,Saskatoon,1,2
5251,R S Wong,M,54,Regina,7,1
5252,E P Howell,M,30,Moose Jaw,6,2
5253,L V Caldwell,M,26,Saskatoon,26,1
5254,U L Christian,F,23,Saskatoon,15,3
5255,N D Abbott,M,36,Regina,8,0
5256,A G Mckenzie,M,30,Regina,29,3
5257,S V Edwards,M,21,Regina,11,2
5258,T S Wolf,M,40,Saskatoon,9,3
5259,P J Preston,M,42,Saskatoon,7,1
5260,Z J Perez,M,39,North Battleford,19,3
5261,M J Anthony,F,50,North Battleford,41,1
5262,R N Matthews,F,36,North Battleford,22,2
5263,L R Callahan,M,32,Regina,29,1
5264,R V Ellis,M,33,Saskatoon,2,1
5265,G A Cochran,M,51,Saskatoon,15,2
5266,H C Mills,F,52,Saskatoon,10,1
5267,E S Hall,F,34,Regina,3,2
5268,M A Robles,M,35,Saskatoon,13,4
5269,A K Curtis,F,48,Saskatoon,15,1
5270,B P Hoffman,F,38,Saskatoon,29,2
5271,V P Higgins,F,44,,42,3
5272,H W Beasley,M,23,North Battleford,10,1
5273,J C Lawrence,M,38,Saskatoon,7,2
5274,I A Snyder,M,32,Regina,19,3
5275,A A Knox,F,24,Saskatoon,9,2
5276,S D Barrett,F,50,Regina,12,2
5277,A S Sandoval,F,52,Saskatoon,18,3
5278,A D Gibson,F,51,Regina,13,4
5279,A E Franklin,M,25,Saskatoon,1,1
5280,K R Hardy,M,38,Regina,8,3
